segment_id,segment_name,segment_type,start_x,start_y,end_x,end_y,start_lon,start_lat,end_lon,end_lat,length_m,geom_wkt
TRAIL-170,금정로 35,금정로 35-1,204788.9454120323,293768.4592303224,204786.01641214162,293005.7243737975,129.052614,35.240415000000006,129.05257738373544,35.233540120285454,882.9318635806537,"LINESTRING (204788.9454120323 293768.4592303224, 204786.5909861098 293745.6033072323, 204781.4073897667 293736.9468514941, 204776.0450249881 293722.0773830992, 204772.3207860005 293707.6525631182, 204771.7804588477 293696.6687209388, 204766.4160064539 293685.6823336711, 204766.8803574731 293668.1532662062, 204764.6125428686 293653.5073288336, 204758.338598932 293641.0781826157, 204749.8779577823 293632.7528568656, 204745.2424309207 293620.2136363292, 204740.2455960482 293602.3488688125, 204730.4178861667 293597.2402500205, 204723.7779697029 293588.2502324186, 204714.2305349554 293569.2736532024, 204707.6820665453 293559.3961355987, 204698.5859897707 293547.5202883777, 204693.9503478355 293534.9810958608, 204706.0580450633 293531.7699868972, 204725.6293874735 293529.00657312, 204737.7356502205 293528.5691305779, 204738.8337402065 293517.4752073218, 204738.1118378897 293505.4927702877, 204746.6725461311 293496.8435529135, 204750.5935951332 293483.4212698213, 204745.7774017468 293468.1083324698, 204746.1496508808 293452.5762309114, 204742.3344031648 293437.8185466297, 204737.3363561983 293422.0617395842, 204741.0778195541 293403.9796709932, 204748.9102003945 293395.7738547884, 204753.4657823161 293387.4553767242, 204757.0222656691 293375.0314114981, 204766.6760519255 293365.1623952397, 204771.5966421141 293355.1799447004, 204775.3358570277 293341.5356891217, 204781.1695340087 293326.2283685553, 204788.6400346998 293314.0283777636, 204798.7493402586 293303.6049130498, 204804.6714528595 293293.2901781894, 204811.506488938 293277.9834104652, 204812.5136738425 293266.8894517332, 204821.072489599 293262.3452694586, 204826.9050508352 293249.3678232654, 204824.1819797941 293234.9435269182, 204821.3716019827 293213.5296539429, 204821.7420377387 293201.6587431272, 204820.8384626276 293189.1214834228, 204816.4741700876 293179.7997825765, 204808.0116745381 293174.2480310625, 204799.1887735954 293161.7065655496, 204794.1873770978 293152.1626478384, 204797.926297267 293139.2950198814, 204803.5766737326 293126.650299027, 204805.1296732233 293116.2223015443, 204809.4150812699 293102.8002448658, 204809.4209836047 293091.7057560321, 204808.698903591 293080.1671004516, 204804.0636449217 293066.7403012356, 204795.4199224076 293059.4133477086, 204788.9609654877 293051.8656698079, 204786.6905039464 293041.9903702724, 204788.9731899067 293028.7891350174, 204784.6087280628 293019.5783967785, 204786.01641214162 293005.7243737975)"
TRAIL-171,금정로 35,금정로 35-2,204786.01641214162,293005.7243737975,204959.00061813596,293156.11761650484,129.05257738373544,35.233540120285454,129.05447862898166,35.23489484666334,882.931863580693,"LINESTRING (204786.01641214162 293005.7243737975, 204786.1643081922 293004.2688232841, 204781.9834137165 292992.1736164052, 204772.5228659856 292980.0756230028, 204765.1544849257 292970.7523647131, 204758.8826938708 292953.3307123729, 204753.6987317346 292944.4523935414, 204745.5102280038 292936.6819491246, 204733.4997774557 292926.4687227558, 204718.4860391737 292914.9226059227, 204709.6602751137 292907.1518618356, 204699.0154127109 292896.4956138041, 204690.4649464318 292884.3981813961, 204686.1933563834 292871.3044702929, 204677.6414714352 292861.869726869, 204670.365645012 292849.2182493809, 204661.3607476674 292835.567382512, 204658.0888777896 292825.4697127664, 204651.9054116401 292812.7078689112, 204641.6220979847 292806.7115607264, 204637.5312086916 292796.0587541318, 204643.4553488061 292782.082741747, 204656.7465159374 292780.6472945384, 204670.7632934547 292784.3157054777, 204680.8689757547 292781.7691999661, 204692.4289034016 292783.5503101455, 204705.3548579849 292784.2226972892, 204718.099213295 292784.0074492186, 204736.8534282263 292780.2451301079, 204747.7793973689 292775.8130664555, 204756.5186044788 292775.2629355847, 204771.1684641161 292786.6979759802, 204780.1767641761 292793.6922610372, 204792.1906319379 292797.6926362682, 204812.0317792387 292804.1379772928, 204822.5901444482 292806.251555637, 204832.4192563164 292810.250819344, 204844.5220283385 292818.1343823928, 204854.6231945836 292824.019879009, 204867.093094064 292826.2454809321, 204878.3800784442 292827.5829026985, 204884.1102239964 292836.3506417291, 204887.1061098678 292851.3298193771, 204897.386686214 292861.9860910838, 204902.660681801 292872.5287134507, 204897.5549821753 292887.3925608352, 204898.6372940314 292905.9209435573, 204898.9925727759 292922.2300350758, 204904.4494915649 292931.1085852047, 204908.0844399872 292942.5378820537, 204907.4430235205 292950.3036766276, 204912.6236965104 292964.951216925, 204923.9966953279 292975.1643350379, 204936.278376014 292988.2625312701, 204942.7336162156 293002.4670061696, 204943.3619556699 293018.6653063065, 204943.7155107561 293037.9699141554, 204946.4376012893 293053.9474707579, 204949.4353762297 293065.1545480483, 204951.0662752869 293079.0235558949, 204955.6099781348 293093.0051055159, 204954.6912542974 293108.4259462675, 204952.7742163909 293118.4099390597, 204954.2239589951 293130.6146754293, 204953.6720227306 293141.1541412265, 204959.00061813596 293156.11761650484)"
TRAIL-172,금정로 35,금정로 35-3,204959.00061813596,293156.11761650484,205152.9109717924,293068.619917828,129.05447862898166,35.23489484666334,129.0566083420952,35.23410521029972,882.9318635806792,"LINESTRING (204959.00061813596 293156.11761650484, 204959.1252252777 293156.4675315843, 204961.8496273619 293168.1182445633, 204960.2056730204 293178.1023865561, 204962.5657187081 293190.1966799776, 204951.0913744367 293199.3988181732, 204940.0749118956 293203.6086989162, 204928.7830829329 293212.0343507021, 204919.0416733743 293215.0245580466, 204901.6512658727 293223.2250374104, 204903.1005789546 293236.317326729, 204913.929866887 293241.4266744401, 204926.2148876049 293247.7572227869, 204941.2313248343 293252.8688861084, 204951.0595946027 293257.4230066311, 204965.2561631689 293263.6437104791, 204973.2630463831 293269.7500843163, 204984.365758956 293274.0830525562, 204995.4660084873 293282.8538312729, 205002.9259662499 293290.2912688581, 205017.6682288568 293297.1780272396, 205032.7725308623 293307.7261949712, 205043.3276567552 293314.4997202731, 205059.3446942107 293320.4996986104, 205070.0818971721 293327.1624122856, 205080.1830333709 293331.8277719596, 205087.6445045568 293336.3807119433, 205097.6597896907 293331.8376108138, 205117.4164991029 293324.1935713681, 205127.4297360261 293323.3116858886, 205139.2621476759 293324.7606898204, 205150.6392417668 293326.5422846956, 205168.3860381212 293331.8777724868, 205178.3959031 293336.8760247515, 205195.4127438367 293345.2066617564, 205207.0596796595 293352.5357313407, 205223.3453838044 293365.8585238381, 205231.2606569612 293372.5197995115, 205242.363120066 293376.8530855806, 205253.4696991974 293374.0859093056, 205254.2058259845 293360.4401054085, 205256.7604473375 293350.2346532713, 205258.8596927964 293340.4727169432, 205260.6858684095 293330.7106223145, 205271.3395207902 293324.2820205861, 205268.8899331861 293310.4124717463, 205253.607277718 293293.9837223245, 205257.0714598518 293284.9991944768, 205250.2501080149 293275.4539635392, 205249.4379024937 293263.3604915, 205242.5278813127 293249.7102519443, 205238.3466183838 293239.5008923368, 205232.5261750552 293230.5109803296, 205237.178067645 293213.9828767734, 205229.173879913 293203.4384731754, 205223.6266108629 293194.2268355712, 205218.4449725789 293182.3527339604, 205208.0732819085 293173.1383225454, 205206.1627504026 293171.3621030093, 205196.7942392696 293158.8199343774, 205189.6992026605 293150.0512084279, 205184.605975964 293142.6149752537, 205177.2369449571 293135.3993312723, 205168.7760877685 293127.2955096072, 205154.8551188573 293116.5259025392, 205145.3017102254 293108.7543149939, 205148.221461619 293096.6629801774, 205140.125534167 293087.0061647817, 205144.0451977016 293077.3561859052, 205152.9698606507 293070.3717384638, 205152.9109717924 293068.619917828)"
TRAIL-173,금정로 35,금정로 35-4,205152.9109717924,293068.619917828,205180.8967732441,292926.7413716848,129.0566083420952,35.23410521029972,129.05691489240922,35.232826246350726,882.9318635806428,"LINESTRING (205152.9109717924 293068.619917828, 205152.6118215332 293059.7208219334, 205146.1532257901 293052.0619436232, 205142.7952399972 293034.4197908332, 205132.3379430597 293015.2203778483, 205125.5175763629 293003.3454028811, 205115.5084424988 292996.3502043813, 205114.4235736293 292983.1471465102, 205100.1357632205 292976.7042702924, 205091.7647793347 292970.2647472577, 205082.1203203426 292962.1603425424, 205081.3064266045 292952.6186234715, 205074.3916786698 292946.5127701155, 205067.3861414245 292939.9630916337, 205061.0192860991 292930.7510986397, 205055.3800906666 292922.5380212017, 205050.2876166162 292913.3267487443, 205038.4597223047 292902.7803843901, 205029.2691167372 292896.7842429432, 205004.9743443414 292878.686743787, 204990.2330423432 292868.804500169, 204980.5863671421 292864.3613852852, 204968.9369719917 292860.0281246919, 204959.1095566752 292853.1441460657, 204955.1992975504 292845.8196398692, 204965.9443933991 292839.2797875288, 204976.5972536131 292834.9587948162, 204985.6125661889 292828.8617934324, 204997.8130787179 292824.3197895737, 205009.2867164595 292817.3366121149, 205020.8490606946 292814.5694038438, 205030.0454959678 292810.2476654806, 205055.2666437975 292799.8329142733, 205066.1918756473 292796.9544629088, 205076.3033245049 292784.3124188724, 205084.9563182732 292775.2198018407, 205091.9711559076 292765.4606012048, 205099.4418498696 292754.4812696704, 205104.0015838626 292739.9500649409, 205111.2002871559 292727.0845272388, 205115.5775523484 292713.3298397704, 205120.4076617393 292703.68037097, 205126.0572508765 292693.6985348652, 205137.8089756415 292678.3948147579, 205143.8222837308 292669.1898107509, 205149.4715410835 292659.8736586464, 205157.297405695 292664.8706376331, 205164.111586933 292687.9510573638, 205164.0101001812 292706.2569014188, 205166.4626137867 292715.5776710131, 205165.6373765941 292726.0060167667, 205163.7162236809 292742.6466493703, 205165.2554425045 292757.1813064997, 205163.3374014202 292768.3856429492, 205155.4116793318 292779.0318279272, 205150.0355175619 292788.4590782943, 205147.5686049155 292804.4337356745, 205153.114357663 292816.8627213628, 205157.838484758 292833.3962026005, 205161.1987968447 292847.0443410482, 205160.369144597 292865.2388289257, 205164.27606054 292878.1106669669, 205169.2762039595 292889.4299034779, 205174.0001363047 292906.1852847449, 205177.6304971515 292925.0479956458, 205180.8967732441 292926.7413716848)"
TRAIL-174,금정로 35,금정로 35-5,205180.8967732441,292926.7413716848,205340.7787463491,292599.78584021167,129.05691489240922,35.232826246350726,129.05866915798435,35.22987839890215,882.9318635806721,"LINESTRING (205180.8967732441 292926.7413716848, 205187.9137035013 292930.3792458965, 205199.9275928449 292933.7144949693, 205207.6608853848 292940.9303648402, 205215.9393132553 292949.9216743783, 205227.8562354332 292963.4638360685, 205241.8673528217 292976.0087236387, 205250.7840722699 292983.0034274065, 205263.7040169635 292993.4397622647, 205277.9019520682 292997.6639466665, 205286.2800440701 292991.6778164752, 205292.2964782639 292977.0366082431, 205300.2212130515 292968.0547131892, 205306.9618763181 292960.2925240057, 205316.3423151491 292952.6428367672, 205326.6357366267 292940.4449560945, 205328.7383559447 292925.2467434304, 205331.3875489593 292909.3831844952, 205331.8507420634 292895.7372351625, 205326.0342217255 292879.8686866095, 205318.939678181 292870.1013593007, 205312.5743985595 292858.5593479752, 205306.6643811871 292846.7957187894, 205304.8495817212 292836.9205587527, 205305.7669110668 292824.9390493725, 205306.2313066918 292809.1851484463, 205304.5986895713 292799.0882061908, 205306.9722459711 292787.5513316346, 205310.3467515009 292776.6807150097, 205305.893620953 292764.1413295653, 205300.3455089745 292756.0390994981, 205292.8848989667 292749.378036474, 205284.5187046688 292734.6174748189, 205282.4308951946 292724.5202717138, 205290.0854094483 292710.9894734043, 205299.8270949508 292708.6653363418, 205309.5667657359 292709.7804994263, 205317.9381627292 292715.6654973777, 205329.223846162 292719.3333230943, 205341.3265046097 292726.8847159604, 205352.7001740147 292735.6560871162, 205360.0680105728 292745.2017111067, 205367.2527165924 292756.5223505452, 205380.8111211118 292765.1841099124, 205395.5613695965 292759.6456566729, 205397.5701349302 292749.4399271569, 205394.9368002846 292738.4548129776, 205395.4911283423 292724.8089245818, 205396.772779104 292712.7166987578, 205398.4162392793 292704.5077596844, 205397.8796569795 292688.4204337991, 205397.8864130579 292677.1040617675, 205402.5349792174 292667.1218006822, 205405.3654446579 292652.9225503612, 205410.6517845716 292642.0531162255, 205420.5799623995 292632.5178052724, 205430.6868264808 292628.6408002295, 205441.7108957697 292613.337038529, 205434.9839301723 292597.6897683491, 205431.07721067 292584.9287632156, 205429.9011863617 292572.6131788887, 205417.9809917012 292564.1742200145, 205406.0554681068 292564.6108612737, 205388.1177679728 292571.811569019, 205374.186113602 292578.016188976, 205358.2494665445 292588.1027116418, 205344.4080375157 292595.74971404, 205340.7787463491 292599.78584021167)"
TRAIL-175,금정로 35,금정로 35-6,205340.7787463491,292599.78584021167,205379.5801111715,292219.5420977733,129.05866915798435,35.22987839890215,129.059092910861,35.226450868416435,882.9318635806708,"LINESTRING (205340.7787463491 292599.78584021167, 205337.0295842893 292603.9552745218, 205327.1010058857 292614.2672904277, 205320.9961815236 292623.9158977242, 205309.4306345089 292631.5642935767, 205296.1391430877 292632.9987813365, 205278.9397014159 292623.4474657803, 205271.4798069148 292615.3441393315, 205261.3837779977 292600.6935387955, 205253.0177164543 292585.3782857506, 205245.8310574879 292576.942305237, 205240.4656773264 292567.3979375602, 205228.727300372 292559.0702787968, 205221.6334244219 292547.5279161306, 205216.1788245433 292534.7661116133, 205215.729036344 292525.4464860742, 205215.5547139753 292512.0220608139, 205209.7349285836 292501.0351675398, 205202.5488642614 292491.378829916, 205200.8275923733 292476.8440674629, 205201.6539772372 292464.5296673573, 205198.6552295979 292455.2085776932, 205194.3845533949 292441.4489656189, 205193.1181732502 292427.3582463515, 205193.218318948 292411.4931952714, 205197.2317239458 292397.7383443686, 205197.7841789157 292386.8660704455, 205195.1506862284 292375.5481864925, 205194.8831282621 292365.8958345362, 205191.7975740213 292349.1413968272, 205184.7921667265 292341.7040755154, 205178.8805636252 292331.8266005033, 205176.976771653 292317.9574104253, 205163.9637745282 292309.1853306633, 205158.6030852465 292290.9873245374, 205154.7852333873 292281.1110608093, 205155.8832875699 292271.2376004395, 205154.61808783 292254.9279952101, 205154.7186098879 292238.2863346198, 205154.9082708533 292224.973068719, 205153.0055572303 292209.1068805773, 205156.6530105773 292198.5692057983, 205161.213621436 292183.1504836319, 205162.1303180697 292172.0565294127, 205162.230031191 292156.8571525005, 205171.7004393811 292152.3138280681, 205183.623887407 292156.4256114947, 205190.731429529 292144.780487537, 205189.3731365556 292132.1320043327, 205189.2891028026 292119.9280317732, 205199.4816718523 292126.1467933362, 205200.6584522746 292137.7966706555, 205206.6619621859 292146.3428725362, 205215.6682615691 292157.3315949221, 205223.6721122772 292170.0948637676, 205234.3175997499 292180.0860492333, 205246.5146067268 292183.3105159948, 205260.8975736328 292184.6502094743, 205268.9956046931 292191.8663349112, 205283.7414680002 292195.3142270457, 205296.8481489185 292199.6487412143, 205304.8548414513 292207.3086246299, 205312.9526868048 292214.7466792315, 205330.7052344085 292213.8695685879, 205340.5351601504 292217.2037121756, 205357.4670670422 292218.5450651584, 205370.8488955486 292219.3296167102, 205379.5801111715 292219.5420977733)"
TRAIL-176,금정로 36,금정로 36-1,201495.226453256,284182.1795069967,201020.0672465612,284810.20108602603,129.01641,35.154019000000005,129.01119593840463,35.159680329954554,947.7065935288294,"LINESTRING (201495.226453256 284182.1795069967, 201491.3052746207 284201.3720700501, 201487.4767578232 284211.2454042989, 201486.5627553005 284228.5524260957, 201480.0911421779 284242.9740107715, 201474.8049061863 284252.1814526436, 201470.4293730286 284264.2735741658, 201463.9572736291 284282.023473567, 201460.765843931 284296.77843364, 201454.8407641869 284312.7533337608, 201451.8324079626 284322.404929449, 201446.4549192552 284332.9436954113, 201441.1687874619 284342.0402146754, 201439.2534314231 284354.2436876397, 201430.5953477975 284367.8883594161, 201427.9511978877 284379.4260596554, 201424.9425087637 284391.5184207437, 201419.6562068379 284402.0572179849, 201412.8210057684 284412.3738900897, 201410.4500273789 284425.2429600551, 201401.975364078 284431.8982521508, 201390.5860114253 284432.3402718775, 201364.6182601627 284433.5567040213, 201349.6755215399 284433.5544672247, 201339.5608551677 284440.2095737268, 201331.1774209109 284446.5321152648, 201322.5207532506 284452.1889640737, 201312.9531490403 284456.5143678654, 201302.7477241777 284461.0615769994, 201289.9908983084 284467.1616425346, 201272.5891981553 284459.6150288026, 201256.0977029025 284458.6142379418, 201239.8806233095 284449.736529967, 201226.3963072419 284445.5188450197, 201212.9116966316 284443.4091055494, 201210.5414545127 284452.9499249921, 201210.8130779657 284465.8194010454, 201208.6249088908 284476.5806235648, 201206.7096726932 284490.4482997409, 201212.7211429669 284505.6483548981, 201206.8885770624 284515.4106006103, 201192.2188614597 284518.8479067559, 201190.0302466518 284533.2702686605, 201174.8138582552 284536.9294182237, 201165.0643302036 284540.1455203961, 201152.3987509162 284546.8005091995, 201141.3730994982 284554.4542132265, 201134.35652055 284561.4427707037, 201124.5157276236 284566.2121136549, 201120.1407856212 284578.5262966297, 201107.2942734623 284575.3073579754, 201112.8503995848 284589.619745447, 201105.3773598331 284604.3743125287, 201093.9870067965 284615.0235040658, 201086.1504334978 284622.5667179039, 201079.1333951681 284634.2149446628, 201081.6831612743 284645.7533700011, 201077.9461393836 284657.734820464, 201074.7567456739 284661.7284070318, 201074.6642527914 284673.3774614876, 201064.2766554241 284680.5875623708, 201058.8085753274 284692.3469313038, 201049.1493657341 284704.2167612153, 201045.0479012893 284716.7529015315, 201040.3991056357 284735.16898611, 201041.8555082397 284747.1510505338, 201033.9264124382 284768.4512937623, 201034.8358243097 284783.317826254, 201025.9061553099 284790.5281387767, 201020.0672465612 284810.20108602603)"
TRAIL-177,금정로 36,금정로 36-2,201020.0672465612,284810.20108602603,201150.8410402556,285570.97623566864,129.01119593840463,35.159680329954554,129.01263233078092,35.16653750528418,947.7065935288352,"LINESTRING (201020.0672465612 284810.20108602603, 201019.6171355937 284811.7176381253, 201015.9715857717 284821.8130877413, 201007.4063984961 284829.1344032468, 200995.2880730467 284835.1240140189, 200983.1704855738 284834.4570306418, 200973.6034586586 284838.6718513758, 200981.1639110757 284854.3157013579, 200989.5448954491 284864.7453024459, 200992.7326372098 284874.8415106936, 201001.842577394 284884.2727116963, 201013.139365437 284891.5962393191, 201015.8711507023 284905.02071074, 201021.9738875884 284919.2221673201, 201039.2835627792 284928.8762218004, 201037.2779017767 284939.859400965, 201029.6229924378 284955.16873488, 201025.6130659785 284965.1531978508, 201026.4315512765 284978.3555705991, 201025.9746135232 284990.6702509686, 201021.2358507953 285000.5436903993, 201012.5787529197 285016.5185884377, 201014.0352462115 285027.6131051122, 201015.2181380361 285041.1483494733, 201020.3187459511 285054.0183731413, 201017.6752182315 285066.4437529923, 201020.5893218915 285078.4259837001, 201028.0591278617 285087.5241988241, 201023.6845430851 285100.0603249264, 201032.885028683 285112.1542158887, 201036.0723180172 285125.0240319807, 201047.0040417931 285135.0102081987, 201037.3431351909 285165.9623506292, 201047.2726846723 285175.5046389023, 201059.5717527832 285178.5015445333, 201073.0548195201 285184.7159703585, 201085.3540526043 285186.1597011152, 201091.2750394208 285194.0374052812, 201090.4536116859 285206.2410989382, 201092.092312141 285216.3371611222, 201084.8017825274 285233.1997086404, 201075.142956937 285246.4008431864, 201088.3511018683 285265.0409405701, 201092.6313807485 285279.1312902351, 201092.9033602779 285290.2256812603, 201099.0062280541 285300.2113417684, 201105.2911715127 285311.1955210215, 201112.032157234 285317.8529608171, 201120.1395343777 285325.9528411202, 201128.8848269424 285332.4995979403, 201131.0700093595 285343.2613987287, 201142.1847775927 285343.7065669598, 201145.8277758462 285353.2481757897, 201150.8374810928 285361.6805237037, 201155.6645995231 285372.9973847344, 201157.5761144988 285386.199916871, 201166.8671497224 285398.9596223393, 201171.3301115913 285407.9466298128, 201174.4262977087 285418.4866728641, 201186.4499673496 285434.5750617709, 201192.0057913503 285446.2248696694, 201189.9091011315 285456.098575472, 201183.4389220739 285469.8547362334, 201177.1515752677 285478.9512937917, 201164.8508576213 285492.2629383894, 201156.286169152 285499.6950640229, 201150.1805984865 285512.5637469509, 201160.0195400221 285514.3400988684, 201160.9295365579 285522.4390997438, 201157.1020924941 285531.0922128434, 201156.2805073648 285544.0725120479, 201158.7388725317 285555.1671886744, 201153.0887935307 285568.4797034596, 201150.8410402556 285570.97623566864)"
TRAIL-178,금정로 36,금정로 36-3,201150.8410402556,285570.97623566864,201008.38425019349,286351.1325407112,129.01263233078092,35.16653750528418,129.01106959147342,35.1735696604979,947.7065935288148,"LINESTRING (201150.8410402556 285570.97623566864, 201142.7016135848 285580.0165253978, 201133.1343836636 285591.5534619134, 201129.1247072959 285600.8722267247, 201123.8396326303 285609.9689479149, 201113.1790260865 285623.1699250449, 201101.6981804157 285639.2553498731, 201094.499945622 285648.9065745195, 201092.1294207269 285664.4383986807, 201096.0454735273 285675.4222924111, 201099.5059411959 285686.9608509749, 201101.4174175922 285700.6071520413, 201109.4333194725 285709.039847351, 201113.895953612 285719.9128728146, 201110.0670613607 285741.4354723012, 201110.1564908017 285755.081553325, 201103.2305745886 285773.4973553741, 201105.0505881929 285789.9172394864, 201103.1360435026 285801.6770349216, 201091.8375086697 285818.8719353352, 201085.09500785 285827.8575628665, 201080.4474403514 285840.0608116025, 201070.971559177 285852.485378386, 201057.9428219294 285864.7985961472, 201045.1875728834 285875.7805402304, 201028.4239826463 285886.6511029683, 201010.0197876145 285905.1766280679, 201004.6438120724 285915.1609621541, 200998.0836678863 285924.1466758806, 200994.8939020772 285935.9063561132, 200987.4229369628 285943.5606535813, 200977.4012841484 285950.5490196613, 200970.0211360366 285961.0878774599, 200965.191854177 285970.8504069062, 200959.1782055593 285981.5003631967, 200963.8228704069 285994.3703250095, 200967.7389833388 286004.9103938951, 200969.1945652429 286023.5490914796, 200969.466649373 286034.8653784937, 200972.0160650497 286047.2913467863, 200964.1807247685 286055.8331752468, 200955.7989758973 286062.8217409855, 200942.6796343541 286074.8022874818, 200931.9285010483 286090.3332952985, 200921.8139806581 286116.736865361, 200914.615935788 286130.1603261129, 200907.3272151018 286139.589809726, 200901.7693197509 286149.3523025903, 200897.7600839115 286159.1149523093, 200897.4869799781 286157.2288819115, 200892.2939522429 286162.3317804475, 200902.7686124553 286177.1992775461, 200907.5958502466 286186.0752581753, 200907.8680285711 286197.1696586022, 200902.583258309 286208.9291663818, 200898.7566037063 286215.0306914294, 200898.6640328916 286229.897142961, 200902.7623450579 286240.1043743281, 200910.3214487592 286258.7436791351, 200918.3372368639 286265.1792251229, 200928.9028879588 286279.4920452537, 200937.1002391233 286291.6967015505, 200954.5897491193 286299.6864772052, 200964.5185563925 286305.3456599568, 200973.5360516927 286314.2221244796, 200986.7438752927 286323.4318847409, 201001.5904407547 286341.1845146069, 201008.38425019349 286351.1325407112)"
TRAIL-179,금정로 36,금정로 36-4,201008.38425019349,286351.1325407112,201612.84230546435,286954.0877147773,129.01106959147342,35.1735696604979,129.0177062399222,35.179003652088014,947.7065935288025,"LINESTRING (201008.38425019349 286351.1325407112, 201010.6073814581 286354.3878230462, 201012.7015361024 286363.5963889243, 201021.3548848126 286369.4773795844, 201028.6414359182 286378.5755924079, 201038.9340311168 286388.2288742388, 201038.932619012 286400.543632066, 201046.3102987389 286408.9762073749, 201055.8736723973 286422.1796253632, 201060.0627626582 286432.8307165609, 201071.3566939812 286447.5875668638, 201082.3775189748 286460.5692985201, 201091.9415076265 286467.7817916673, 201099.7742960086 286478.3223980678, 201109.9759346831 286485.3131003177, 201120.4508108727 286492.5257354825, 201130.7436772548 286498.1851471566, 201138.9406701761 286509.5024398821, 201144.5868906724 286521.9288554844, 201150.7801900148 286530.1394803348, 201158.2488099204 286538.1283848928, 201161.5268246512 286548.5575208955, 201167.9018758179 286559.8746073052, 201178.7418425617 286560.5416739235, 201184.5706843514 286568.9741625463, 201189.1236931437 286581.4004641738, 201190.3064256469 286592.605943106, 201202.5107371388 286608.3615744435, 201215.1711072459 286619.3467001905, 201229.1985518354 286625.0067265563, 201239.3096831969 286625.7847106878, 201251.9715481599 286625.4536201879, 201262.446984111 286626.6754557149, 201271.0089673732 286631.5581802999, 201283.4883581948 286633.2240967609, 201294.3274045068 286639.6603796201, 201301.339726017 286651.9761469105, 201306.8948151491 286662.5166085467, 201311.2654738238 286674.6101156363, 201318.2778259535 286686.371177628, 201324.9261995175 286695.3585965964, 201333.1232938349 286703.1258663356, 201344.5999926448 286708.6747533659, 201360.6308941821 286716.5541580649, 201370.8317947386 286725.3202577621, 201384.6768296382 286730.7586106255, 201394.8786133726 286733.5337712413, 201397.2456825616 286741.9658666526, 201410.1792308175 286750.8433767199, 201415.8259170672 286756.946167934, 201421.927318556 286767.7086749005, 201437.9582068929 286774.5897227297, 201448.3410598726 286783.9106585711, 201459.0892900377 286786.7969229637, 201470.1109831289 286788.4628623352, 201479.4917373449 286798.1165030353, 201479.1258175525 286807.6576131345, 201467.2845873364 286804.4383162609, 201461.4536008413 286811.8706107369, 201465.8232270818 286828.6238362968, 201479.484109323 286844.8238578254, 201491.2324026628 286858.915652274, 201500.0668349928 286866.6831800383, 201511.9077129785 286871.4557339056, 201519.8312930526 286878.7793537377, 201523.1082644616 286892.2041098948, 201529.2088292934 286906.6278383921, 201536.8607341426 286904.2993124223, 201546.9705233772 286910.957664413, 201556.6242412523 286921.1661527502, 201579.3954134496 286927.7157817887, 201587.9566107956 286934.4848537764, 201598.7041479655 286940.0339370681, 201608.4487670301 286950.7972164675, 201612.84230546435 286954.0877147773)"
